,RK,Name,POS,SOLO,AST,TOT,SACK,YDS,PD,INT,YDS,LNG,TD,FF,Team
1551,1270,Doneiko Slaughter,DB,1,1,2,0.0,0,0,0,0,0,0,0,ARK
1552,1270,Dallas Walker,DL,1,1,2,0.0,0,0,0,0,0,0,0,WKU
1553,1270,Rex Fleming,DB,2,0,2,0.0,0,0,0,0,0,0,0,MD
1554,1270,Mitchell Melton,LB,0,2,2,0.5,3,0,0,0,0,0,0,OSU
1555,1270,Marco Baker,CB,0,2,2,0.0,0,0,0,0,0,0,0,JVST
1556,1270,Tyjon Jones,S,0,2,2,0.0,0,0,0,0,0,0,0,UAB
1557,1270,Dylan Davis,DL,1,1,2,1.0,8,0,0,0,0,0,0,MRSH
1558,1270,Cody Moon,LB,0,2,2,0.0,0,0,0,0,0,0,0,SDSU
1559,1270,Daedae Hill,DB,0,2,2,0.0,0,0,0,0,0,0,0,FAU
1560,1270,Chris Williams,LB,0,2,2,0.0,0,0,0,0,0,0,0,BGSU
1561,1270,Aveon Grose,DB,2,0,2,0.0,0,0,0,0,0,0,0,MSU
1562,1270,Matt Hudson,LB,1,1,2,0.0,0,0,1,0,0,0,0,MEM
1563,1270,Ysidro Mascorro,LB,2,0,2,0.0,0,0,0,0,0,0,0,SHSU
1564,1270,Johnathan Edwards,DB,0,2,2,0.0,0,0,0,0,0,0,0,TULN
1565,1270,Mikail Kamara,DL,1,1,2,1.0,6,0,0,0,0,0,0,IU
1566,1270,Jalen Barnum,LB,2,0,2,0.0,0,0,0,0,0,0,0,KENN
1567,1270,Jacob Ferguson,DL,1,1,2,0.0,0,0,0,0,0,0,0,GASO
1568,1270,Anthony Ward,LB,2,0,2,0.0,0,0,0,0,0,0,0,WASH
1569,1270,Khalib Johns,LB,2,0,2,0.0,0,0,0,0,0,0,0,KENT
1570,1270,Rene Konga,DL,2,0,2,0.0,0,0,0,0,0,0,0,LOU
1571,1270,Quintayvious Hutchins,DE,0,2,2,0.0,0,0,0,0,0,0,0,BC
1572,1270,Ridge Texada,CB,1,1,2,0.0,0,1,0,0,0,0,0,UNT
1573,1270,Derrick Shepard Jr.,DT,1,1,2,0.0,0,0,0,0,0,0,0,UAB
1574,1270,Caleb Parker,S,1,1,2,0.0,0,0,0,0,0,0,0,BAY
1575,1270,Dallas Branch,CB,2,0,2,0.0,0,0,0,0,0,0,0,KENT
1576,1270,William Whitlow Jr.,DL,2,0,2,1.0,10,0,0,0,0,0,1,MEM
1577,1270,Jadon Pearson,LB,1,1,2,0.0,0,0,0,0,0,0,0,USU
1578,1270,Jayson Gilliom,LB,2,0,2,0.0,0,0,0,0,0,0,0,KU
1579,1270,JQ Hardaway,DB,1,1,2,0.0,0,0,1,0,0,0,0,UK
1580,1270,Jalen Woods,LB,2,0,2,0.0,0,0,0,0,0,0,0,UCLA
1581,1270,Devin Moore,DB,1,1,2,0.0,0,0,0,0,0,0,0,FLA
1582,1270,Jared Badie,EDGE,2,0,2,0.0,0,0,0,0,0,0,0,SDSU
1583,1270,George Gumbs Jr.,EDGE,1,1,2,0.0,0,0,0,0,0,0,0,FLA
1584,1270,Marcus Williams,S,0,2,2,0.0,0,0,0,0,0,0,0,RICE
1585,1270,Karson Sharar,LB,2,0,2,0.0,0,0,0,0,0,0,0,IOWA
1586,1270,Torrie Cox Jr.,DB,2,0,2,0.0,0,0,1,1,1,0,0,ILL
1587,1270,Tariq Jones,DL,2,0,2,0.0,0,0,0,0,0,0,0,HAW
1588,1270,Jalen Burton,CB,2,0,2,0.0,0,0,0,0,0,0,0,BGSU
1589,1270,Jadon Canady,S,1,1,2,0.0,0,0,0,0,0,0,0,MISS
1590,1270,Cam Burden,LB,2,0,2,0.0,0,0,0,0,0,0,0,CLT
1591,1270,Cashius HowellTA&M,DL,1,1,2,0.0,0,0,0,0,0,0,0,
1592,1270,Jakobe Thomas,DB,1,1,2,0.0,0,1,0,0,0,0,0,TENN
1593,1270,Davonte Miles,DL,0,2,2,0.0,0,0,0,0,0,0,0,BGSU
1594,1270,Dillion Williams,LB,1,1,2,0.0,0,0,0,0,0,0,0,UTEP
1595,1270,Caden Crawford,DL,1,1,2,0.0,0,0,0,0,0,0,0,IOWA
1596,1270,CJ Madden,DE,2,0,2,0.0,0,0,0,0,0,0,0,PUR
1597,1270,Darius McKenzie,LB,0,2,2,0.0,0,0,0,0,0,0,0,USA
1598,1270,Kalvin Dinkins,DL,1,1,2,1.0,3,0,0,0,0,0,0,MSST
1599,1270,Zeke Berry,DB,2,0,2,0.0,0,0,1,5,5,0,0,MICH
1600,1270,Trey Porter,S,2,0,2,0.0,0,0,0,0,0,0,0,NIU
1601,1270,Chris Graves Jr.,CB,2,0,2,0.0,0,0,0,0,0,0,0,MISS
1602,1270,James Monds,CB,1,1,2,0.0,0,1,0,0,0,0,0,IIIMTSU
1603,1270,Noble Thomas Jr.,DB,0,2,2,0.0,0,2,0,0,0,0,0,ORST
1604,1270,Websley Etienne,S,1,1,2,0.0,0,0,0,0,0,0,0,ARST
1605,1270,Kam Moore,LB,1,1,2,0.0,0,0,0,0,0,0,0,UCF
1606,1270,Trevon McAlpine,DL,2,0,2,0.0,0,0,0,0,0,0,0,TTU
1607,1270,Benjamin Morrison,CB,1,1,2,0.0,0,1,0,0,0,0,0,ND
1608,1270,Alex Afari Jr.,DB,2,0,2,0.0,0,1,0,0,0,0,0,UK
1609,1270,Kade Kostus,DL,0,2,2,0.0,0,0,0,0,0,0,0,CMU
1610,1270,Denis Jaquez Jr.,DL,1,1,2,0.5,9,0,0,0,0,0,0,SYR
1611,1270,Kenny Soares Jr.,LB,0,2,2,0.5,3,0,0,0,0,0,0,NU
1612,1270,Anthony Smith,DL,2,0,2,1.0,7,0,0,0,0,0,0,MINN
1613,1270,Mani Powell,LB,2,0,2,0.0,0,0,0,0,0,0,0,UNLV
1614,1270,Devyn Bobby,S,1,1,2,0.0,0,0,0,0,0,0,0,BAY
1615,1270,Keshaun Hudson,DT,0,2,2,0.0,0,0,0,0,0,0,0,UCF
1616,1270,Izaiah Guy,CB,2,0,2,0.0,0,0,0,0,0,0,0,GAST
1617,1270,Jordan Phillips,DL,2,0,2,0.0,0,0,0,0,0,0,0,MD
1618,1270,Donovan Branch,LB,2,0,2,0.0,0,0,0,0,0,0,0,CONN
1619,1270,E.J. Lightsey,LB,2,0,2,0.0,0,0,0,0,0,0,0,GT
1620,1270,Antonio Watts,LB,2,0,2,0.0,0,0,0,0,0,0,0,LOU
1621,1270,Milon Jones,DB,1,1,2,0.0,0,0,0,0,0,0,1,KENN
1622,1270,Malcolm Jones,S,0,2,2,0.0,0,0,0,0,0,0,0,JVST
1623,1270,Tobi Osunsanmi,DE,1,1,2,1.5,12,0,0,0,0,0,0,KSU
1624,1270,Ed Conoran,DB,1,1,2,0.0,0,0,0,0,0,0,0,CMU
1625,1270,Zamari Stevenson,DB,2,0,2,0.0,0,0,0,0,0,0,0,WAKE
1626,1270,Rayshawn Pleasant,DB,0,2,2,0.0,0,0,1,100,100,1,0,TULN
1627,1270,Ethan Johnson,CB,0,2,2,0.0,0,0,0,0,0,0,0,APP
1628,1270,Ken Willis,S,2,0,2,0.0,0,0,0,0,0,0,0,CIN
1629,1270,Josiah Wyatt,DE,0,2,2,0.0,0,0,0,0,0,0,0,APP
1630,1270,Koen Entringer,DB,2,0,2,0.0,0,0,0,0,0,0,0,IOWA
1631,1270,Malachi Preciado,OL,0,2,2,0.0,0,0,0,0,0,0,0,USA
1632,1270,James Reed,CB,0,2,2,0.0,0,1,0,0,0,0,0,IIIARST
1633,1270,DJ Burks,S,0,2,2,0.0,0,0,0,0,0,0,0,APP
1634,1270,Malik Bryant,LB,1,1,2,0.0,0,0,0,0,0,0,0,MIA
1635,1270,Stanquan Clark,LB,1,1,2,0.0,0,0,0,0,0,0,0,LOU
1636,1270,Markis Deal,DL,1,1,2,0.0,0,0,0,0,0,0,0,TCU
1637,1270,Caleb Downs,S,0,2,2,0.5,2,0,0,0,0,0,0,OSU
1638,1270,Keldric Faulk,DL,2,0,2,1.0,6,0,0,0,0,0,0,AUB
1639,1270,Christian Gray,CB,2,0,2,0.0,0,2,0,0,0,0,0,ND
1640,1270,Amare Ferrell,DB,1,1,2,0.0,0,0,1,20,20,0,0,IU
1641,1270,Ahmere Foster,CB,1,1,2,1.0,1,0,0,0,0,0,0,MRSH
1642,1270,Michael Harris,LB,2,0,2,0.0,0,0,0,0,0,0,0,MD
1643,1270,Martel Hight,CB,2,0,2,0.0,0,0,0,0,0,0,0,VAN
1644,1270,Andrew Harris,LB,1,1,2,0.0,0,0,0,0,0,0,0,UCF
1645,1270,Daniel Harris,DB,1,1,2,0.0,0,0,0,0,0,0,0,UGA
1646,1270,Rodney Gallagher,WR,2,0,2,0.0,0,0,0,0,0,0,0,IIIWVU
1647,1270,Ian Geffrard,DL,1,1,2,0.0,0,0,0,0,0,0,0,ARK
1648,1270,Jaxon Howard,DL,1,1,2,0.0,0,0,0,0,0,0,0,MINN
1649,1270,TJ Metcalf,DB,2,0,2,0.0,0,0,0,0,0,0,0,ARK
1650,1270,Bai Jobe,DE,1,1,2,0.0,0,0,0,0,0,0,0,KU
1651,1270,Liona Lefau,LB,2,0,2,0.0,0,0,0,0,0,0,0,TEX
1652,1270,John Randle Jr.,CB,1,1,2,0.0,0,0,0,0,0,0,0,UTAH
1653,1270,Malik Muhammad,DB,2,0,2,0.0,0,1,0,0,0,0,0,TEX
1654,1270,Jaden Robinson,LB,0,2,2,0.0,0,0,0,0,0,0,0,FLA
1655,1270,Everett Roussaw Jr.,LB,2,0,2,0.0,0,0,0,0,0,0,0,UAB
1656,1270,Rahmir Stewart,DB,2,0,2,0.0,0,0,1,18,18,0,0,NEB
1657,1270,Michael Richard,DB,1,1,2,0.0,0,1,0,0,0,0,0,LT
1658,1270,Ta'Mere Robinson,LB,2,0,2,0.0,0,0,0,0,0,0,0,PSU
1659,1270,Derek Williams Jr.,DB,1,1,2,0.0,0,0,0,0,0,0,0,TEX
1660,1270,Trey Wilson,DL,2,0,2,0.0,0,0,0,0,0,0,0,BAY
1661,1270,Jayvon ThomasTA&M,DB,2,0,2,0.0,0,0,0,0,0,0,0,
1662,1270,Demarcus Griffin-Taylor,DB,0,2,2,0.0,0,0,0,0,0,0,0,LT
1663,1270,Jalen Williams,DL,1,1,2,0.0,0,0,0,0,0,0,0,USM
1664,1270,Luke Zardzin,LB,1,1,2,0.0,0,0,0,0,0,0,0,ILL
1665,1270,Keyshawn Burgos,DL,1,1,2,0.0,0,0,0,0,0,0,0,VT
1666,1270,Nick Cull,S,2,0,2,0.0,0,0,0,0,0,0,0,MISS
1667,1270,Phillip Dunnam,DB,1,1,2,0.0,0,0,1,58,58,0,0,FAU
1668,1270,Jadarrius Perkins,CB,0,2,2,0.0,0,1,0,0,0,0,0,TOL
1669,1270,Karene Reid,LB,0,2,2,0.0,0,0,0,0,0,0,0,UTAH
1670,1270,Davon Banks,CB,2,0,2,0.0,0,1,0,0,0,0,0,BOIS
1671,1270,Jordan van den Berg,DL,0,2,2,0.0,0,0,0,0,0,0,0,GT
1672,1270,Nate Becker,DL,2,0,2,0.0,0,0,0,0,0,0,0,MINN
1673,1270,Stan Cross,DB,2,0,2,0.0,0,0,0,0,0,0,0,CONN
1674,1270,Tanner Wall,S,2,0,2,0.0,0,0,0,0,0,0,0,BYU
1675,1270,Jalen Bainer,CB,0,2,2,0.0,0,0,0,0,0,0,0,SJSU
1676,1270,Jason Williams,DL,1,1,2,0.0,0,0,0,0,0,0,0,CMU
1677,1270,Jonathan Decker,DL,1,1,2,0.0,0,0,0,0,0,0,0,CMU
1678,1270,Louis Frye,S,0,2,2,0.0,0,1,0,0,0,0,0,TEM
1679,1270,Devin Brandt-Epps,DT,2,0,2,0.0,0,0,0,0,0,0,0,UNM
1680,1270,Dustin Johnson,S,2,0,2,0.0,0,0,0,0,0,0,0,OHIO
1681,1270,Marquis Cooper,CB,2,0,2,0.0,0,0,0,0,0,0,0,BUFF
1682,1270,Jaren Kanak,LB,0,2,2,0.0,0,0,0,0,0,0,0,OU
1683,1270,Elinus Noel,DL,2,0,2,0.0,0,0,0,0,0,0,0,IIIBAY
1684,1270,Eddie Walls,LB,2,0,2,0.0,0,0,0,0,0,0,0,IIIFIU
1685,1270,Jake Golday,LB,2,0,2,0.0,0,0,0,0,0,0,0,CIN
1686,1270,Pearson Baldwin,TE,2,0,2,0.0,0,0,0,0,0,0,0,JVST
1687,1270,Kaden Schickel,LS,1,1,2,0.0,0,0,0,0,0,0,0,MSU
1688,1270,Jimmori Robinson,LB,1,1,2,1.0,9,0,0,0,0,0,0,UTSA
1689,1270,Breylon Charles,DL,0,2,2,0.0,0,0,0,0,0,0,0,UNT
1690,1270,VJ Bronson,DL,1,1,2,0.0,0,0,0,0,0,0,0,UNT
1691,1270,Darius Lorfils,S,2,0,2,0.0,0,0,0,0,0,0,0,BGSU
1692,1270,Mario Easterly,S,2,0,2,0.0,0,1,0,0,0,0,0,ODU
1693,1270,Braxton Fely,DT,1,1,2,1.0,6,0,0,0,0,0,0,BOIS
1694,1270,Dre Miller,DL,0,2,2,0.0,0,0,0,0,0,0,0,ARMY
1695,1270,Damon Washington,CB,2,0,2,0.0,0,0,0,0,0,0,0,ARMY
1696,1270,Ashton Whitner,S,1,1,2,0.0,0,0,0,0,0,0,0,ODU
1697,1270,Cam Rice,DT,1,1,2,0.0,0,0,0,0,0,0,0,OHIO
1698,1270,Tim Thomas,LB,2,0,2,0.0,0,0,0,0,0,0,0,FRES
1699,1270,Richard O'Bryant,CB,1,1,2,0.0,0,0,0,0,0,0,0,MISS
1700,1270,Terrell Foster,LB,0,2,2,0.0,0,0,0,0,0,0,0,UGA
1701,1270,Avarion Cole,S,1,1,2,0.0,0,0,0,0,0,0,0,APP
1702,1270,Naejaun Barber,DL,1,1,2,0.0,0,0,0,0,0,0,0,CCU
1703,1270,Tim Grant-Randall,DL,0,2,2,0.0,0,2,0,0,0,0,0,MASS
1704,1270,Caden Biser,LB,0,2,2,0.0,0,0,0,0,0,0,0,WVU
1705,1270,Ben Florentine,NT,1,1,2,0.0,0,0,0,0,0,0,0,WYO
1706,1270,Donald Lee,CB,2,0,2,0.0,0,0,0,0,0,0,0,UAB
1707,1270,Enoka Migao,DE,0,2,2,0.0,0,0,0,0,0,0,0,USU
1708,1270,Kells Bush,DL,0,2,2,0.0,0,0,0,0,0,0,0,LT
1709,1270,Parker Robertson,S,2,0,2,0.0,0,0,0,0,0,0,0,OKST
1710,1270,Devonte' Mathews,DB,2,0,2,0.0,0,0,0,0,0,0,0,WKU
1711,1270,Keondre Williams,LB,1,1,2,0.0,0,0,0,0,0,0,0,WKU
1712,1270,Ryan Henderson,EDGE,2,0,2,1.0,5,0,0,0,0,0,0,SDSU
1713,1270,Jimmy Rolder,LB,1,1,2,0.0,0,0,0,0,0,0,0,MICH
1714,1270,C'Darius Kelley,DB,1,1,2,0.0,0,0,0,0,0,0,0,WAKE
1715,1270,Siale Esera,LB,0,2,2,0.0,0,0,0,0,0,0,0,BYU
1716,1270,Stephiylan Green,DT,1,1,2,0.0,0,0,0,0,0,0,0,CLEM
1717,1270,Adonijah Green,DL,1,1,2,0.0,0,0,0,0,0,0,0,LOU
1718,1270,Dijon Johnson,DB,1,1,2,0.0,0,0,0,0,0,0,0,FLA
1719,1270,JD Drew,CB,0,2,2,0.0,0,0,0,0,0,0,0,USU
1720,1270,Dayne Hodge,S,0,2,2,0.0,0,0,0,0,0,0,0,TLSA
1721,1270,Tao Johnson,S,1,1,2,0.0,0,0,0,0,0,0,0,UTAH
1722,1270,Harvey Dyson,LB,2,0,2,0.0,0,0,0,0,0,0,0,IIITTU
1723,1270,Elijah Sanders,LB,2,0,2,0.0,0,0,0,0,0,0,0,AFA
1724,1270,Da'Shawn Davis,DL,0,2,2,0.0,0,0,0,0,0,0,0,GASO
1725,1270,Marc Stampley,DB,1,1,2,0.0,0,0,0,0,0,0,0,IIGASO
1726,1270,Dorrian Smith,DB,1,1,2,0.0,0,0,0,0,0,0,0,GASO
1727,1270,Keyron Crawford,NT,1,1,2,0.0,0,0,0,0,0,0,0,AUB
1728,1270,Trent Hendrick,LB,1,1,2,1.0,3,0,0,0,0,0,0,JMU
1729,1270,Asani Redwood,DL,1,1,2,0.0,0,0,0,0,0,0,0,WVU
1730,1270,Khalil Jacobs,LB,1,1,2,1.0,1,0,0,0,0,0,0,MIZ
1731,1270,Mason Ellis,S,1,1,2,0.0,0,0,0,0,0,0,0,KU
1732,1270,Landyn Van Kekerix,LB,2,0,2,0.0,0,0,0,0,0,0,0,IOWA
1733,1270,Jalen Huskey,DB,2,0,2,0.0,0,1,0,0,0,0,0,MD
1734,1270,Fisher Camac,DL,1,1,2,0.0,0,0,0,0,0,0,0,UNLV
1735,1270,Zach Morris,CB,2,0,2,0.0,0,0,0,0,0,0,0,UTSA
1736,1270,Justin Eaglin,CB,2,0,2,0.0,0,0,1,-2,-2,0,0,JMU
1737,1270,Joseph Head Jr.,DL,0,2,2,0.5,7,0,0,0,0,0,0,MSST
1738,1270,Jaelyn Davis-Robinson,CB,1,1,2,0.0,0,1,0,0,0,0,0,SMU
1739,1270,Chapman Lewis,DB,1,1,2,0.0,0,1,0,0,0,0,0,TTU
1740,1270,Ahmad Moten Sr.,DL,1,1,2,0.0,0,0,0,0,0,0,0,MIA
1741,1270,Sterling Webb,DT,1,1,2,0.0,0,0,0,0,0,0,0,MIZ
1742,1270,Sione Noa,DL,0,2,2,0.0,0,0,0,0,0,0,0,FRES
1743,1270,Vontroy Malone,DE,0,2,2,0.0,0,0,0,0,0,0,0,TLSA
1744,1270,Hezekiah Masses,DB,0,2,2,0.0,0,0,0,0,0,0,0,FIU
1745,1270,Princewill Umanmielen,LB,1,1,2,0.0,0,0,0,0,0,0,0,NEB
1746,1270,Colton Vasek,LB,0,2,2,0.0,0,0,0,0,0,0,0,TEX
1747,1270,Tyler Gant,DL,2,0,2,0.0,0,0,0,0,0,0,0,NU
1748,1270,Elinneus Davis,DL,1,1,2,0.0,0,0,0,0,0,0,0,WASH
1749,1270,Jyaire Hill,DB,2,0,2,0.0,0,1,0,0,0,0,0,MICH
1750,1270,Ethan O'Connor,DB,1,1,2,0.0,0,1,0,0,0,0,0,WSU
1751,1270,Andrew Rumph,DT,0,2,2,0.0,0,0,0,0,0,0,0,UCF
1752,1270,Colton Hood,CB,2,0,2,0.0,0,0,0,0,0,0,0,COLO
1753,1270,Owen Chambliss,LB,0,2,2,0.0,0,0,0,0,0,0,0,SDSU
1754,1270,Tyrese Whitaker,DE,1,1,2,0.0,0,0,0,0,0,0,0,TEM
1755,1270,Daniel Wingate,LB,2,0,2,0.0,0,0,0,0,0,0,0,MD
1756,1270,Daiquan White,DB,1,1,2,0.0,0,0,0,0,0,0,0,EMU
1757,1270,Jayven Anderson,S,2,0,2,0.0,0,0,0,0,0,0,0,UNT
1758,1270,Jelani McDonald,DB,0,2,2,0.0,0,0,0,0,0,0,0,TEX
1759,1270,David Anderson,DT,1,1,2,0.0,0,0,0,0,0,0,0,DUKE
1760,1270,Leon Griffin,S,1,1,2,0.0,0,0,0,0,0,0,0,IIIDUKE
1761,1270,Daevin Hobbs,DL,0,2,2,0.0,0,0,0,0,0,0,0,TENN
1762,1270,Michael Kilbane,DL,0,2,2,0.0,0,0,0,0,0,0,0,NU
1763,1270,John Nestor,DB,2,0,2,0.0,0,0,0,0,0,0,0,IOWA
1764,1270,Marcus RatcliffeTA&M,DB,1,1,2,0.0,0,0,0,0,0,0,0,
1765,1270,Zyil Powell,S,2,0,2,0.0,0,0,0,0,0,0,0,TEM
1766,1270,JeyQuan Smith,WR,1,1,2,0.0,0,0,0,0,0,0,0,USF
1767,1270,Warren Smith Jr.,DB,1,1,2,0.0,0,0,0,0,0,0,0,WSU
1768,1270,Dillon Thieneman,DB,2,0,2,0.0,0,0,0,0,0,0,0,PUR
1769,1270,Zachary Tobe,DB,2,0,2,0.0,0,0,0,0,0,0,0,GT
1770,1270,Tyler Walton,DL,2,0,2,0.0,0,0,0,0,0,0,0,WAKE
1771,1270,Caleb Woodson,LB,1,1,2,1.0,11,0,0,0,0,0,0,VT
1772,1270,Jaivian Norman,DB,0,2,2,0.0,0,0,0,0,0,0,0,EMU
1773,1270,Cam Smith,DB,1,1,2,0.0,0,0,0,0,0,0,0,ISU
1774,1270,Mark Hensley,DT,0,2,2,0.0,0,0,0,0,0,0,0,NIU
1775,1270,Elijah Palmer,DB,2,0,2,0.0,0,0,0,0,0,0,0,HAW
1776,1270,Vic Shaw,LB,0,2,2,0.0,0,0,0,0,0,0,0,UTSA
1777,1270,Luke EvansM-,DB,2,0,2,0.0,0,0,0,0,0,0,0,OH
1778,1270,Dylan Smith,S,2,0,2,0.0,0,0,0,0,0,0,0,OKST
1779,1270,Taylor Davis,S,0,2,2,0.0,0,0,0,0,0,0,0,KU
1780,1270,Dominic Lolesio,DL,1,1,2,0.0,0,0,0,0,0,0,0,ARIZ
1781,1270,Raion StraderM-,DB,1,1,2,0.0,0,1,0,0,0,0,0,OH
1782,1270,Abram Wright,LB,1,1,2,0.0,0,0,0,0,0,0,0,RUTG
1783,1270,Kelley Jones,CB,1,1,2,0.0,0,0,0,0,0,0,0,MSST
1784,1270,Judge Collier,DB,2,0,2,0.0,0,1,0,0,0,0,0,SC
1785,1270,Montana Warren,DB,2,0,2,0.0,0,0,0,0,0,0,0,ASU
1786,1270,Larry Jones,DE,0,2,2,0.0,0,0,0,0,0,0,0,IIILIB
1787,1270,Jacob Lane,EDGE,1,1,2,0.0,0,0,0,0,0,0,0,WASH
1788,1270,Keshawn Hayden,DL,1,1,2,0.0,0,0,0,0,0,0,0,CMU
1789,1270,Chase Davis,S,0,2,2,0.0,0,0,0,0,0,0,0,USU
1790,1270,Ta'Shawn James,DB,0,2,2,0.0,0,0,0,0,0,0,0,ISU
1791,1270,Desmond Aladuge,DT,0,2,2,0.0,0,0,0,0,0,0,0,DUKE
1792,1270,Naeten Mitchell,CB,1,1,2,0.0,0,0,0,0,0,0,0,NMSU
1793,1270,Daymion SanfordTA&M,LB,2,0,2,0.0,0,0,0,0,0,0,0,
1794,1270,Khalil Barnes,S,1,1,2,0.0,0,1,0,0,0,0,0,CLEM
1795,1270,Dayln White,DL,0,2,2,0.0,0,0,0,0,0,0,0,BGSU
1796,1270,Cam Chadwick,DB,2,0,2,0.0,0,1,0,0,0,0,0,CONN
1797,1270,Tamarcus Cooley,CB,1,1,2,0.0,0,0,0,0,0,0,0,NCSU
1798,1270,Drew Rodriguez,LB,1,1,2,0.0,0,0,0,0,0,0,0,CSU
1799,1270,Boo Carter,DB,2,0,2,0.0,0,0,0,0,0,0,0,TENN
1800,1270,Dinellson Exume,DE,1,1,2,1.0,2,0,0,0,0,0,0,USF
1801,1270,Fred Gaskin,DB,2,0,2,0.0,0,0,0,0,0,0,0,USF
1802,1270,CJ Heard,S,1,1,2,0.0,0,0,0,0,0,0,0,FAU
1803,1270,Willis McGahee,LB,2,0,2,0.0,0,0,0,0,0,0,0,IVNEB
1804,1270,Nicholas Rodriguez,LB,2,0,2,0.0,0,0,0,0,0,0,0,MIZ
1805,1270,Colin Simmons,LB,2,0,2,0.0,0,0,0,0,0,0,0,TEX
1806,1270,David Stone,DL,0,2,2,0.0,0,0,0,0,0,0,0,OU
1807,1270,Keontez Bradley,DB,2,0,2,0.0,0,0,0,0,0,0,0,ASU
1808,1270,Taye Seymore,DB,2,0,2,0.0,0,0,0,0,0,0,0,GT
1809,1270,Isaiah Glasker,LB,2,0,2,0.0,0,0,0,0,0,0,0,BYU
1810,1270,Kobi Albert,S,0,2,2,0.0,0,0,0,0,0,0,0,MSST
1811,1270,Jordan Robinson,DB,1,1,2,0.0,0,0,0,0,0,0,0,CIN
1812,1270,DeShon Singleton,DB,1,1,2,0.0,0,0,0,0,0,0,0,NEB
1813,1270,DeCarlos Nicholson,CB,2,0,2,0.0,0,0,0,0,0,0,0,USC
1814,1270,Will Hubert,DL,1,1,2,0.0,0,0,0,0,0,0,0,IOWA
1815,1270,Bryson Jennings,DE,1,1,2,0.0,0,0,0,0,0,0,0,LIB
1816,1270,Nadame Tucker,G,1,1,2,0.0,0,0,0,0,0,0,0,HOU
1817,1270,Tyler Narayan,DT,0,2,2,0.0,0,0,0,0,0,0,0,NAVY
1818,1270,Dylan Spelios,DE,2,0,2,0.0,0,0,0,0,0,0,0,NAVY
1819,1270,Preston Hodge,CB,2,0,2,0.0,0,1,0,0,0,0,0,COLO
1820,1270,Jhalyn Shuler,LB,1,1,2,0.0,0,0,1,29,29,0,0,USF
1821,1270,John Klosterman,LB,1,1,2,1.0,2,0,0,0,0,0,0,ISU
1822,1270,Justice James,CB,2,0,2,0.0,0,0,0,0,0,0,0,KSU
1823,1270,Uso Seumalo,DT,0,2,2,0.0,0,0,0,0,0,0,0,KSU
1824,1270,Owen Heinecke,LB,2,0,2,0.0,0,0,0,0,0,0,0,OU
1825,1270,Jabril Williams,CB,2,0,2,0.0,0,1,0,0,0,0,0,ARMY
1826,1270,Donavon Platt,CB,0,2,2,0.0,0,0,1,0,0,0,0,ARMY
1827,1270,Jaydan Mayes,CB,2,0,2,0.0,0,0,1,3,3,0,0,ARMY
1828,1270,Casey Larkin,DB,2,0,2,0.0,0,0,0,0,0,0,0,ARMY
1829,1270,Clev Lubin,LB,1,1,2,0.0,0,0,0,0,0,0,1,CCU
1830,1270,Jack Latore,DL,0,2,2,0.0,0,0,0,0,0,0,0,ARMY
1831,1270,Andon Thomas,LB,0,2,2,0.0,0,0,0,0,0,0,0,ARMY
1832,1270,Jax Van Zandt,LB,1,1,2,0.0,0,0,0,0,0,0,0,UAB
1833,1270,Keegan Holles,RB,2,0,2,0.0,0,0,0,0,0,0,0,CSU
1834,1270,Jaseim Mitchell,LB,2,0,2,0.0,0,0,0,0,0,0,0,CSU
1835,1270,Maurice Westmoreland,DE,1,1,2,0.0,0,0,0,0,0,0,0,UTEP
1836,1270,Bryton Thompson,DE,1,1,2,0.0,0,0,0,0,0,0,0,UTEP
1837,1270,Andre Hamilton,S,0,2,2,0.0,0,0,0,0,0,0,0,APP
1838,1270,Ishmael Roy,DB,1,1,2,0.0,0,0,0,0,0,0,0,MRSH
1839,1270,Kenard Snyder,DE,1,1,2,1.0,8,0,0,0,0,0,0,ISU
1840,1270,James Gillespie,NT,1,1,2,1.0,7,0,0,0,0,0,0,MTSU
1841,1270,Micheal Caraway Jr.,CB,2,0,2,0.0,0,0,0,0,0,0,0,USM
1842,1270,Kayden Collins,RB,0,2,2,0.0,0,0,0,0,0,0,0,SJSU
1843,1270,Keith Conley Jr.,DL,2,0,2,1.0,12,0,0,0,0,0,0,UNLV
1844,1270,Austin Harnetiaux,LB,1,1,2,0.0,0,0,0,0,0,0,0,NEV
1845,1270,Carson Gentle,DL,1,1,2,0.0,0,0,0,0,0,0,0,TENN
1846,1270,RJ Taylor,LB,1,1,2,0.0,0,0,0,0,0,0,0,KENN
1847,1270,Sincere Jackson,LB,2,0,2,0.0,0,0,0,0,0,0,0,SHSU
1848,1270,Jalik Thomas,S,1,1,2,0.0,0,0,0,0,0,0,0,APP
1849,1270,Noah Kema,LB,2,0,2,0.0,0,0,0,0,0,0,0,HAW
1850,1270,Matagi Thompson,DB,1,1,2,0.0,0,0,0,0,0,0,0,HAW
1851,1270,Cam Roetherford,DL,0,2,2,0.0,0,0,0,0,0,0,0,CIN
1852,1270,Joshua Donald,NT,0,2,2,0.0,0,0,0,0,0,0,0,APP
1853,1270,Bryce Phillips,CB,2,0,2,0.0,0,0,0,0,0,0,0,SDSU
1854,1270,Kevin Jobity Jr.,DL,0,2,2,0.5,9,0,0,0,0,0,0,SYR
